people_id,activity_id,date,activity_category,char_1,char_2,char_3,char_4,char_5,char_6,char_7,char_8,char_9,char_10,outcome
ppl_235532,act2_311906,2022-10-29,type 5,,,,,,,,,,type 474,1
ppl_77235,act2_26854,2023-05-10,type 3,,,,,,,,,,type 2,0
ppl_326588,act1_34775,2023-05-09,type 1,type 34,type 5,type 4,type 3,type 6,type 3,type 2,type 1,type 8,,1
ppl_323405,act2_204876,2023-01-11,type 5,,,,,,,,,,type 452,1
ppl_277080,act2_232597,2022-07-27,type 2,,,,,,,,,,type 1,1
ppl_294918,act2_466945,2022-10-20,type 3,,,,,,,,,,type 23,0
ppl_70908,act2_1396673,2023-03-26,type 3,,,,,,,,,,type 2,0
ppl_288726,act1_362974,2022-10-04,type 1,type 23,type 16,type 4,type 3,type 3,type 3,type 3,type 4,type 2,,0
ppl_114942,act2_2501116,2023-03-02,type 2,,,,,,,,,,type 1,0
ppl_395695,act2_3511740,2023-01-17,type 4,,,,,,,,,,type 91,1
ppl_326408,act2_2104314,2023-02-16,type 5,,,,,,,,,,type 589,0
ppl_350871,act1_135171,2023-03-07,type 1,type 5,type 2,type 1,type 3,type 1,type 3,type 3,type 4,type 6,,0
ppl_229065,act1_47106,2023-08-11,type 1,type 5,type 2,type 6,type 3,type 1,type 3,type 2,type 5,type 5,,0
ppl_22687,act2_3181359,2022-10-25,type 2,,,,,,,,,,type 1,1
ppl_356543,act2_2593886,2022-11-05,type 5,,,,,,,,,,type 4119,1
ppl_153054,act2_2666119,2022-12-30,type 2,,,,,,,,,,type 1,0
ppl_175962,act2_4793622,2023-06-16,type 4,,,,,,,,,,type 184,1
ppl_110687,act1_250263,2022-08-22,type 1,type 2,type 5,type 3,type 2,type 6,type 1,type 1,type 6,type 8,,0
ppl_215411,act2_4153257,2023-03-10,type 4,,,,,,,,,,type 253,1
ppl_49514,act2_4724651,2022-09-29,type 2,,,,,,,,,,type 1,1
ppl_383162,act2_2351597,2023-06-20,type 2,,,,,,,,,,type 1,1
ppl_223541,act2_339225,2023-05-26,type 2,,,,,,,,,,type 1,0
ppl_80733,act2_2597927,2023-06-09,type 2,,,,,,,,,,type 1,0
ppl_207743,act2_3567973,2023-06-15,type 4,,,,,,,,,,type 201,1
ppl_118481,act1_149635,2022-11-04,type 1,type 3,type 5,type 1,type 1,type 6,type 3,type 3,type 6,type 8,,0
ppl_258843,act2_3653183,2022-08-16,type 2,,,,,,,,,,type 1,1
ppl_293396,act2_1270535,2022-10-06,type 2,,,,,,,,,,type 1,1
ppl_327932,act1_280668,2023-06-27,type 1,type 5,type 2,type 4,type 3,type 1,type 3,type 3,type 4,type 16,,1
ppl_347530,act2_928833,2023-06-30,type 2,,,,,,,,,,type 1,0
ppl_264543,act2_2487796,2022-11-05,type 5,,,,,,,,,,type 257,0
ppl_140403,act2_2180659,2023-03-26,type 3,,,,,,,,,,type 2,1
ppl_15536,act2_3764756,2023-01-20,type 2,,,,,,,,,,type 1,0
ppl_72363,act1_349404,2022-09-14,type 1,type 2,type 5,type 6,type 3,type 6,type 2,type 4,type 4,type 8,,0
ppl_343871,act2_385881,2022-10-05,type 2,,,,,,,,,,type 1,1
ppl_134030,act2_1612790,2022-08-17,type 2,,,,,,,,,,type 1,1
ppl_119655,act2_2945916,2022-12-29,type 2,,,,,,,,,,type 1,1
ppl_207507,act2_3016051,2022-12-20,type 2,,,,,,,,,,type 1,1
ppl_206534,act1_304690,2022-10-18,type 1,type 7,type 1,type 5,type 1,type 6,type 1,type 1,type 4,type 1,,1
ppl_153703,act1_92538,2023-07-27,type 1,type 12,type 2,type 1,type 3,type 2,type 2,type 3,type 4,type 15,,1
ppl_18280,act2_2775608,2022-11-09,type 5,,,,,,,,,,type 1141,0
ppl_239439,act2_2282350,2022-11-08,type 2,,,,,,,,,,type 1,1
ppl_250558,act2_418310,2022-07-23,type 2,,,,,,,,,,type 1,1
ppl_295407,act2_2948980,2023-01-31,type 3,,,,,,,,,,type 52,0
ppl_349335,act2_1742707,2023-01-06,type 5,,,,,,,,,,type 2629,0
ppl_33993,act2_1889120,2022-10-29,type 5,,,,,,,,,,type 3043,1
ppl_282800,act2_346355,2022-09-16,type 5,,,,,,,,,,type 1349,0
ppl_294918,act2_2023193,2022-10-20,type 3,,,,,,,,,,type 23,0
ppl_352335,act2_4793268,2022-10-26,type 5,,,,,,,,,,type 1350,0
ppl_139330,act2_2054962,2022-10-21,type 5,,,,,,,,,,type 3506,0
ppl_370270,act2_3245391,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_292596,act2_733736,2022-10-27,type 3,,,,,,,,,,type 114,1
ppl_266113,act2_401730,2022-10-21,type 5,,,,,,,,,,type 1251,0
ppl_69263,act2_4295371,2022-10-26,type 2,,,,,,,,,,type 1,1
ppl_29688,act2_4490690,2023-01-06,type 2,,,,,,,,,,type 1,0
ppl_91875,act2_4776977,2023-05-12,type 3,,,,,,,,,,type 2,0
ppl_105739,act2_3583823,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_258998,act2_4273110,2023-03-23,type 2,,,,,,,,,,type 1,1
ppl_36839,act2_507600,2022-10-12,type 3,,,,,,,,,,type 23,0
ppl_305034,act2_3048209,2022-09-22,type 5,,,,,,,,,,type 373,0
ppl_164407,act2_1866939,2023-03-21,type 2,,,,,,,,,,type 1,0
ppl_355767,act2_503219,2023-05-30,type 3,,,,,,,,,,type 2,0
ppl_151354,act2_1294903,2023-05-03,type 2,,,,,,,,,,type 1,0
ppl_188043,act2_3942198,2022-09-11,type 2,,,,,,,,,,type 1,1
ppl_206871,act2_2764157,2022-09-01,type 2,,,,,,,,,,type 1,0
ppl_81029,act2_2143192,2022-11-11,type 5,,,,,,,,,,type 813,1
ppl_160418,act2_3450588,2022-11-18,type 2,,,,,,,,,,type 1,0
ppl_134870,act2_784388,2023-03-25,type 2,,,,,,,,,,type 1,1
ppl_53897,act1_104997,2023-08-09,type 1,type 23,type 16,type 8,type 3,type 3,type 3,type 3,type 9,type 13,,0
ppl_136126,act2_3177909,2022-09-01,type 2,,,,,,,,,,type 1,0
ppl_347945,act2_1035483,2022-07-27,type 2,,,,,,,,,,type 1,0
ppl_233667,act2_4760769,2023-03-10,type 2,,,,,,,,,,type 1,0
ppl_131172,act2_1635867,2022-09-20,type 2,,,,,,,,,,type 1,0
ppl_986,act2_101589,2023-02-02,type 2,,,,,,,,,,type 1,1
ppl_245758,act2_2471430,2022-08-26,type 4,,,,,,,,,,type 230,1
ppl_321686,act2_795347,2023-05-26,type 2,,,,,,,,,,type 1,0
ppl_370270,act2_939589,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_115707,act2_4039304,2023-07-15,type 3,,,,,,,,,,type 2,0
ppl_373838,act1_39210,2022-09-14,type 1,type 2,type 5,type 5,type 3,type 6,type 1,type 1,type 4,type 8,,0
ppl_189932,act2_4355923,2022-12-31,type 2,,,,,,,,,,type 1,1
ppl_114667,act1_191362,2023-07-06,type 1,type 2,type 2,type 3,type 3,type 5,type 3,type 3,type 4,type 12,,0
ppl_11338,act2_1670643,2023-04-20,type 2,,,,,,,,,,type 1,1
ppl_45132,act2_1776811,2023-02-15,type 2,,,,,,,,,,type 1,1
ppl_298609,act2_1020154,2022-11-19,type 2,,,,,,,,,,type 1,0
ppl_345324,act2_551224,2023-06-08,type 3,,,,,,,,,,type 2,0
ppl_344220,act2_1398185,2023-01-20,type 2,,,,,,,,,,type 1,0
ppl_370270,act2_2730448,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_76030,act2_1037562,2023-08-03,type 4,,,,,,,,,,type 299,0
ppl_320388,act2_481887,2023-08-05,type 3,,,,,,,,,,type 8,0
ppl_159603,act2_1093354,2023-01-11,type 5,,,,,,,,,,type 452,1
ppl_239907,act2_4062615,2023-03-03,type 4,,,,,,,,,,type 143,0
ppl_212683,act2_3686865,2022-09-02,type 2,,,,,,,,,,type 1,0
ppl_31917,act2_1716926,2022-11-05,type 5,,,,,,,,,,type 841,1
ppl_67012,act2_1737400,2023-06-03,type 2,,,,,,,,,,type 1,1
ppl_370270,act2_1411625,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_293046,act2_2410614,2022-10-28,type 5,,,,,,,,,,type 1350,1
ppl_182000,act1_402148,2023-03-17,type 1,type 2,type 2,type 3,type 3,type 2,type 2,type 2,type 4,type 2,,0
ppl_376030,act2_1398878,2023-06-06,type 2,,,,,,,,,,type 1,1
ppl_281379,act2_3732851,2023-03-26,type 5,,,,,,,,,,type 6241,0
ppl_81926,act2_2379057,2022-12-02,type 2,,,,,,,,,,type 1,1
ppl_283498,act1_168023,2022-09-14,type 1,type 2,type 5,type 5,type 3,type 6,type 1,type 1,type 4,type 8,,1
ppl_159305,act2_3850335,2022-09-16,type 5,,,,,,,,,,type 1058,0
ppl_397978,act2_2344282,2023-07-01,type 5,,,,,,,,,,type 464,1
ppl_221158,act2_625784,2022-09-17,type 5,,,,,,,,,,type 457,1
ppl_365259,act2_4036448,2022-07-20,type 4,,,,,,,,,,type 472,0
ppl_352036,act2_2704330,2022-10-27,type 2,,,,,,,,,,type 1,0
ppl_167254,act2_1824800,2022-09-30,type 5,,,,,,,,,,type 3792,1
ppl_214352,act1_340735,2023-07-12,type 1,type 2,type 2,type 7,type 3,type 2,type 2,type 2,type 4,type 7,,0
ppl_350104,act1_236693,2023-05-25,type 1,type 12,type 8,type 8,type 4,type 3,type 3,type 2,type 12,type 13,,1
ppl_144704,act2_547498,2023-06-17,type 4,,,,,,,,,,type 185,0
ppl_112254,act2_3443226,2022-08-19,type 2,,,,,,,,,,type 1,1
ppl_11595,act2_2755898,2023-02-07,type 2,,,,,,,,,,type 1,1
ppl_121893,act2_512890,2022-09-16,type 5,,,,,,,,,,type 813,1
ppl_268182,act2_4374642,2022-09-16,type 5,,,,,,,,,,type 4765,1
ppl_205497,act2_2958569,2022-10-08,type 2,,,,,,,,,,type 1,0
ppl_296178,act2_4002332,2023-04-12,type 4,,,,,,,,,,type 1813,1
ppl_285555,act2_211037,2022-10-21,type 2,,,,,,,,,,type 1,0
ppl_176454,act1_156029,2023-02-22,type 1,type 17,type 2,type 3,type 3,type 2,type 2,type 3,type 4,type 2,,1
ppl_103963,act2_2981129,2023-02-18,type 2,,,,,,,,,,type 1,1
ppl_262133,act2_3908978,2022-10-25,type 2,,,,,,,,,,type 1,0
ppl_98526,act2_4408881,2023-08-04,type 4,,,,,,,,,,type 592,0
ppl_345455,act2_4010330,2022-12-20,type 5,,,,,,,,,,type 4285,0
ppl_381952,act2_2063252,2023-05-04,type 2,,,,,,,,,,type 1,1
ppl_388678,act2_4484798,2023-01-26,type 4,,,,,,,,,,type 501,1
ppl_240336,act2_991277,2022-11-02,type 2,,,,,,,,,,type 1,1
ppl_112134,act2_2416032,2022-09-30,type 5,,,,,,,,,,type 899,0
ppl_367516,act2_4490678,2023-07-14,type 2,,,,,,,,,,type 1,0
ppl_244660,act2_4314768,2022-10-02,type 2,,,,,,,,,,type 1,1
ppl_135736,act2_831195,2023-05-26,type 2,,,,,,,,,,type 1,0
ppl_171952,act2_278658,2022-12-17,type 3,,,,,,,,,,type 61,1
ppl_272563,act2_3391415,2022-10-25,type 4,,,,,,,,,,type 500,0
ppl_66789,act2_4512634,2022-08-19,type 4,,,,,,,,,,type 736,1
ppl_153548,act2_2115314,2022-11-26,type 2,,,,,,,,,,type 1,0
ppl_237988,act2_645934,2023-07-20,type 5,,,,,,,,,,type 465,1
ppl_39313,act1_350480,2022-12-08,type 1,type 1,type 29,type 5,type 1,type 6,type 1,type 1,type 2,type 17,,0
ppl_116908,act2_1859617,2023-01-11,type 5,,,,,,,,,,type 452,0
ppl_379524,act2_364865,2022-11-05,type 5,,,,,,,,,,type 491,0
ppl_316358,act2_2292806,2022-10-27,type 5,,,,,,,,,,type 749,0
ppl_190698,act2_2583169,2023-02-18,type 2,,,,,,,,,,type 1,1
ppl_218510,act2_2233689,2023-08-04,type 4,,,,,,,,,,type 331,1
ppl_299014,act2_4180842,2022-07-21,type 2,,,,,,,,,,type 1,0
ppl_267588,act2_3707814,2022-11-22,type 4,,,,,,,,,,type 7254,1
ppl_211257,act2_523443,2022-10-21,type 5,,,,,,,,,,type 3832,0
ppl_301357,act2_789327,2023-01-12,type 2,,,,,,,,,,type 1,1
ppl_391309,act2_1225700,2023-02-07,type 2,,,,,,,,,,type 1,1
ppl_303828,act2_852671,2023-05-04,type 2,,,,,,,,,,type 1,0
ppl_25746,act2_1172563,2022-10-22,type 5,,,,,,,,,,type 1251,1
ppl_386073,act2_2474337,2023-03-30,type 2,,,,,,,,,,type 1,1
ppl_105776,act1_251688,2023-07-21,type 1,type 2,type 2,type 1,type 3,type 2,type 2,type 3,type 4,type 15,,0
ppl_131930,act2_3023922,2023-01-28,type 2,,,,,,,,,,type 1,0
ppl_292480,act2_1677681,2022-09-10,type 2,,,,,,,,,,type 1,0
ppl_251557,act2_1170610,2023-02-17,type 3,,,,,,,,,,type 61,1
ppl_144088,act2_220412,2023-04-21,type 2,,,,,,,,,,type 1,0
ppl_375343,act2_170528,2023-06-30,type 5,,,,,,,,,,type 400,1
ppl_198212,act2_2894446,2022-11-03,type 5,,,,,,,,,,type 649,1
ppl_230393,act2_3450093,2023-03-06,type 3,,,,,,,,,,type 2,0
ppl_50467,act2_1604206,2023-07-01,type 5,,,,,,,,,,type 400,0
ppl_288412,act1_211032,2023-03-17,type 1,type 2,type 2,type 3,type 3,type 2,type 2,type 2,type 4,type 2,,0
ppl_60078,act2_1555413,2023-02-21,type 2,,,,,,,,,,type 1,0
ppl_6512,act2_1401741,2023-01-18,type 2,,,,,,,,,,type 1,1
ppl_211234,act2_2214733,2023-06-29,type 2,,,,,,,,,,type 1,1
ppl_342772,act2_1394044,2022-10-26,type 5,,,,,,,,,,type 2849,1
ppl_394844,act2_4524788,2022-11-26,type 5,,,,,,,,,,type 452,0
ppl_244834,act1_295889,2022-09-14,type 1,type 2,type 5,type 5,type 3,type 6,type 1,type 1,type 4,type 8,,1
ppl_119835,act2_1180520,2023-01-03,type 2,,,,,,,,,,type 1,0
ppl_259135,act2_2089234,2023-03-23,type 2,,,,,,,,,,type 1,0
ppl_251248,act2_2864090,2022-11-23,type 4,,,,,,,,,,type 821,1
ppl_254165,act2_2169203,2023-02-01,type 2,,,,,,,,,,type 1,0
ppl_101479,act2_1896707,2022-10-15,type 5,,,,,,,,,,type 4951,0
ppl_369184,act2_4104753,2023-06-02,type 4,,,,,,,,,,type 184,1
ppl_334250,act2_198134,2023-05-04,type 2,,,,,,,,,,type 1,1
ppl_213077,act2_2704853,2023-04-27,type 2,,,,,,,,,,type 1,1
ppl_273782,act2_3207790,2023-07-22,type 2,,,,,,,,,,type 1,1
ppl_65758,act2_4693898,2023-07-18,type 2,,,,,,,,,,type 1,0
ppl_264344,act1_20517,2022-08-06,type 1,type 5,type 12,type 5,type 1,type 6,type 1,type 1,type 7,type 4,,0
ppl_333751,act2_2161835,2023-04-28,type 2,,,,,,,,,,type 1,1
ppl_342748,act2_1438970,2022-11-17,type 5,,,,,,,,,,type 4181,1
ppl_361883,act2_579149,2023-06-15,type 4,,,,,,,,,,type 201,1
ppl_226307,act2_2185861,2023-05-28,type 3,,,,,,,,,,type 2,0
ppl_353079,act2_656348,2022-12-27,type 2,,,,,,,,,,type 1,0
ppl_162339,act2_2097480,2022-09-30,type 5,,,,,,,,,,type 4872,1
ppl_223008,act2_4156904,2023-01-11,type 2,,,,,,,,,,type 1,0
ppl_343990,act2_3941607,2022-12-20,type 5,,,,,,,,,,type 473,1
ppl_105739,act2_1556540,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_247413,act2_4407761,2023-01-25,type 4,,,,,,,,,,type 160,0
ppl_194719,act2_2836516,2022-07-27,type 2,,,,,,,,,,type 1,0
ppl_294918,act2_31654,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_20873,act2_3063375,2023-06-17,type 2,,,,,,,,,,type 1,0
ppl_325258,act2_2904205,2023-01-21,type 2,,,,,,,,,,type 1,0
ppl_336089,act2_2327520,2022-11-06,type 2,,,,,,,,,,type 1,1
ppl_129720,act2_2606660,2023-01-09,type 2,,,,,,,,,,type 1,1
ppl_310730,act2_3975989,2023-06-07,type 2,,,,,,,,,,type 1,1
ppl_26543,act2_3588515,2022-10-12,type 2,,,,,,,,,,type 1,0
ppl_50708,act1_250857,2023-06-29,type 1,type 7,type 2,type 7,type 3,type 1,type 2,type 3,type 4,type 7,,0
ppl_22079,act2_1711164,2023-03-28,type 2,,,,,,,,,,type 1,0
ppl_341629,act2_2143674,2022-11-13,type 5,,,,,,,,,,type 1348,0
ppl_167721,act2_2665820,2022-10-01,type 5,,,,,,,,,,type 489,1
ppl_19606,act2_1510199,2022-10-28,type 3,,,,,,,,,,type 52,1
ppl_375772,act2_3104676,2022-11-05,type 5,,,,,,,,,,type 112,1
ppl_333745,act2_3734528,2023-06-28,type 4,,,,,,,,,,type 506,0
ppl_41941,act2_4230210,2023-02-10,type 4,,,,,,,,,,type 297,0
ppl_38517,act2_2566134,2023-08-26,type 3,,,,,,,,,,type 61,0
ppl_352928,act2_162951,2022-09-22,type 2,,,,,,,,,,type 1,0
ppl_105739,act2_52448,2022-09-28,type 3,,,,,,,,,,type 23,0
ppl_126417,act2_3063989,2022-10-25,type 5,,,,,,,,,,type 1637,0
ppl_226051,act2_3365622,2022-09-23,type 2,,,,,,,,,,type 1,1
ppl_390885,act2_1893230,2023-07-11,type 2,,,,,,,,,,type 1,0
ppl_199735,act2_3894732,2023-07-20,type 4,,,,,,,,,,type 282,0
ppl_370270,act2_1036202,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_182474,act2_2849762,2022-10-05,type 2,,,,,,,,,,type 1,0
ppl_38861,act2_1548662,2023-02-17,type 3,,,,,,,,,,type 8,0
ppl_73601,act2_726064,2022-10-23,type 5,,,,,,,,,,type 481,1
ppl_152578,act2_1716371,2022-08-18,type 2,,,,,,,,,,type 1,0
ppl_190582,act2_3322995,2023-02-11,type 2,,,,,,,,,,type 1,1
ppl_7121,act2_747570,2022-09-13,type 2,,,,,,,,,,type 1,0
ppl_21932,act2_1091249,2022-12-17,type 4,,,,,,,,,,type 2249,0
ppl_157617,act2_3566384,2023-02-22,type 2,,,,,,,,,,type 1,1
ppl_254139,act2_1498951,2023-07-15,type 3,,,,,,,,,,type 2,1
ppl_56822,act2_3819285,2023-05-25,type 2,,,,,,,,,,type 1,0
ppl_191662,act2_52490,2022-11-26,type 5,,,,,,,,,,type 784,1
ppl_50939,act2_944752,2023-07-21,type 2,,,,,,,,,,type 1,1
ppl_201093,act2_4648827,2022-12-21,type 5,,,,,,,,,,type 3957,1
ppl_42158,act2_2167896,2022-09-28,type 2,,,,,,,,,,type 1,0
ppl_304035,act2_780980,2022-10-14,type 5,,,,,,,,,,type 4935,0
ppl_388321,act2_578020,2022-09-25,type 2,,,,,,,,,,type 1,0
ppl_123304,act2_1510161,2022-10-26,type 2,,,,,,,,,,type 1,0
ppl_275201,act1_149266,2023-02-02,type 1,type 28,type 1,type 8,type 5,type 6,type 3,type 7,type 12,type 13,,0
ppl_82391,act2_3942136,2023-03-02,type 4,,,,,,,,,,type 143,1
ppl_396793,act1_114136,2022-07-23,type 1,type 12,type 17,type 5,type 4,type 6,type 1,type 1,type 3,type 3,,1
ppl_286018,act2_39069,2023-05-02,type 2,,,,,,,,,,type 1,0
ppl_272036,act1_134848,2023-02-14,type 1,type 2,type 5,type 4,type 3,type 6,type 2,type 3,type 4,type 8,,1
ppl_19017,act2_1335993,2022-07-21,type 2,,,,,,,,,,type 1,0
ppl_355066,act2_3957857,2023-08-09,type 2,,,,,,,,,,type 1,1
ppl_294918,act2_4126034,2022-10-18,type 3,,,,,,,,,,type 23,0
ppl_250962,act2_3897406,2023-01-15,type 5,,,,,,,,,,type 921,0
ppl_56430,act2_2081161,2023-07-01,type 5,,,,,,,,,,type 400,1
ppl_370270,act2_3325749,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_370270,act2_1148019,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_206500,act1_229155,2022-10-26,type 1,type 10,type 2,type 4,type 5,type 6,type 2,type 2,type 6,type 2,,0
ppl_239270,act2_930741,2022-11-05,type 2,,,,,,,,,,type 1,0
ppl_54149,act2_1928286,2023-01-31,type 3,,,,,,,,,,type 55,0
ppl_161687,act2_4342967,2023-08-12,type 2,,,,,,,,,,type 1,0
ppl_152001,act2_769696,2023-06-06,type 2,,,,,,,,,,type 1,1
ppl_313900,act2_2527377,2022-10-15,type 5,,,,,,,,,,type 1781,0
ppl_277927,act2_4711312,2023-06-14,type 2,,,,,,,,,,type 1,0
ppl_242246,act2_4606548,2022-10-13,type 2,,,,,,,,,,type 1,1
ppl_41325,act2_3891185,2023-02-16,type 2,,,,,,,,,,type 1,1
ppl_265578,act2_1440882,2022-10-12,type 3,,,,,,,,,,type 23,0
ppl_247852,act1_385789,2023-03-08,type 1,type 5,type 6,type 1,type 3,type 2,type 2,type 3,type 4,type 5,,0
ppl_235147,act2_3603188,2022-10-05,type 2,,,,,,,,,,type 1,1
ppl_255923,act2_2145113,2022-10-13,type 3,,,,,,,,,,type 23,0
ppl_73359,act1_78213,2023-07-07,type 1,type 3,type 2,type 1,type 3,type 1,type 3,type 3,type 4,type 3,,1
ppl_341209,act2_734629,2023-08-03,type 2,,,,,,,,,,type 1,0
ppl_286091,act2_113699,2022-07-23,type 2,,,,,,,,,,type 1,0
ppl_392787,act1_389928,2023-05-15,type 1,type 7,type 1,type 4,type 1,type 6,type 2,type 2,type 8,type 12,,0
ppl_143006,act2_4322235,2022-10-21,type 2,,,,,,,,,,type 1,1
ppl_370270,act2_2862614,2022-10-24,type 3,,,,,,,,,,type 23,0
ppl_251927,act2_27777,2022-08-27,type 2,,,,,,,,,,type 1,0
ppl_328007,act2_1814038,2022-11-25,type 2,,,,,,,,,,type 1,0
ppl_354471,act2_170344,2023-06-30,type 5,,,,,,,,,,type 400,1
ppl_113376,act2_2836340,2022-11-26,type 5,,,,,,,,,,type 3921,1
ppl_342249,act2_2583996,2023-07-06,type 2,,,,,,,,,,type 1,0
ppl_333492,act2_2933752,2023-05-25,type 3,,,,,,,,,,type 61,1
ppl_54699,act2_2771140,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_387448,act2_1982788,2022-10-13,type 5,,,,,,,,,,type 4935,0
ppl_54699,act2_4372607,2022-09-29,type 3,,,,,,,,,,type 23,0
ppl_136696,act2_1139108,2022-11-26,type 5,,,,,,,,,,type 452,1
ppl_238020,act2_1072645,2022-09-16,type 5,,,,,,,,,,type 1657,0
ppl_235577,act2_1633919,2023-02-01,type 2,,,,,,,,,,type 1,1
ppl_108377,act2_2604406,2023-06-15,type 2,,,,,,,,,,type 1,0
ppl_361278,act2_1909787,2023-02-04,type 2,,,,,,,,,,type 1,0
ppl_157282,act2_2901398,2022-09-08,type 2,,,,,,,,,,type 1,0
ppl_337464,act2_1443953,2022-10-01,type 2,,,,,,,,,,type 1,0
ppl_5323,act2_250377,2023-07-26,type 2,,,,,,,,,,type 1,1
ppl_385180,act2_2248418,2022-10-25,type 2,,,,,,,,,,type 1,0
ppl_31067,act2_1270181,2023-06-15,type 2,,,,,,,,,,type 1,0
ppl_71068,act2_3744183,2023-04-12,type 2,,,,,,,,,,type 1,0
ppl_398221,act2_1457315,2023-03-25,type 3,,,,,,,,,,type 3,0
ppl_220351,act2_2616792,2022-10-16,type 5,,,,,,,,,,type 1069,0
ppl_389767,act2_4772388,2023-06-23,type 3,,,,,,,,,,type 2,0
ppl_396417,act1_94768,2023-04-07,type 1,type 2,type 16,type 4,type 3,type 2,type 2,type 3,type 4,type 4,,0
ppl_248740,act2_1793528,2023-07-25,type 2,,,,,,,,,,type 1,0
ppl_83098,act2_4280069,2022-08-29,type 2,,,,,,,,,,type 1,1
ppl_368218,act2_2932503,2023-06-09,type 2,,,,,,,,,,type 1,1
ppl_206812,act2_382790,2023-06-15,type 2,,,,,,,,,,type 1,1
ppl_338959,act2_292406,2022-11-11,type 5,,,,,,,,,,type 3866,0
ppl_361208,act2_3986138,2023-08-26,type 3,,,,,,,,,,type 2,0
ppl_331656,act2_4429965,2022-11-08,type 2,,,,,,,,,,type 1,0
ppl_294918,act2_2304775,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_11541,act1_321664,2023-03-30,type 1,type 20,type 1,type 1,type 3,type 2,type 5,type 6,type 1,type 6,,1
ppl_260075,act2_433678,2022-09-20,type 2,,,,,,,,,,type 1,0
ppl_370270,act2_3596254,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_226215,act2_3011533,2023-01-20,type 5,,,,,,,,,,type 596,1
ppl_238380,act2_3196659,2023-08-09,type 3,,,,,,,,,,type 55,0
ppl_11538,act2_2504096,2023-03-31,type 3,,,,,,,,,,type 2,0
ppl_294918,act2_4125106,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_362459,act2_499178,2022-12-29,type 5,,,,,,,,,,type 470,0
ppl_302769,act2_2689058,2022-10-20,type 5,,,,,,,,,,type 3832,0
ppl_1975,act2_1578609,2022-11-23,type 2,,,,,,,,,,type 1,1
ppl_365031,act2_4650681,2022-09-22,type 2,,,,,,,,,,type 1,1
ppl_225478,act2_1434546,2022-08-19,type 2,,,,,,,,,,type 1,1
ppl_391160,act1_311977,2022-09-14,type 1,type 2,type 5,type 6,type 3,type 6,type 1,type 4,type 5,type 8,,1
ppl_308791,act2_3222837,2022-09-30,type 5,,,,,,,,,,type 1550,0
ppl_62058,act2_200045,2022-11-07,type 2,,,,,,,,,,type 1,1
ppl_153465,act2_1566584,2023-03-24,type 2,,,,,,,,,,type 1,0
ppl_229652,act2_2229597,2023-07-08,type 2,,,,,,,,,,type 1,1
ppl_100293,act2_3570847,2023-06-07,type 4,,,,,,,,,,type 19,0
ppl_383315,act2_1308772,2022-09-01,type 2,,,,,,,,,,type 1,1
ppl_369592,act1_403457,2022-09-02,type 1,type 2,type 1,type 5,type 3,type 1,type 2,type 1,type 18,type 1,,1
ppl_252097,act2_1466962,2023-04-12,type 2,,,,,,,,,,type 1,1
ppl_180016,act2_1773381,2022-10-16,type 5,,,,,,,,,,type 1069,0
ppl_297153,act2_4324686,2023-01-12,type 2,,,,,,,,,,type 1,1
ppl_14698,act2_1895445,2022-12-26,type 5,,,,,,,,,,type 5512,0
ppl_342526,act2_2130584,2023-08-25,type 4,,,,,,,,,,type 546,1
ppl_303168,act2_1281654,2023-02-24,type 4,,,,,,,,,,type 992,0
ppl_60621,act2_1152990,2023-03-30,type 4,,,,,,,,,,type 1832,1
ppl_232743,act2_4082287,2023-06-22,type 3,,,,,,,,,,type 2,1
ppl_20845,act1_327285,2022-12-02,type 1,type 5,type 2,type 1,type 3,type 1,type 3,type 2,type 4,type 6,,0
ppl_385167,act2_2963907,2023-07-22,type 2,,,,,,,,,,type 1,0
ppl_136480,act2_4103500,2023-08-09,type 3,,,,,,,,,,type 636,1
ppl_303673,act2_1322087,2023-03-22,type 2,,,,,,,,,,type 1,0
ppl_81261,act2_4078446,2023-04-13,type 4,,,,,,,,,,type 1705,0
ppl_345112,act2_106010,2022-11-26,type 5,,,,,,,,,,type 649,0
ppl_254462,act2_2689704,2022-11-02,type 2,,,,,,,,,,type 1,0
ppl_197942,act2_3969463,2022-08-31,type 3,,,,,,,,,,type 55,0
ppl_318165,act2_964770,2023-04-29,type 2,,,,,,,,,,type 1,1
ppl_165486,act2_4119689,2023-07-25,type 2,,,,,,,,,,type 1,0
ppl_383401,act2_1077395,2023-04-27,type 2,,,,,,,,,,type 1,1
ppl_34731,act2_3483871,2022-11-30,type 2,,,,,,,,,,type 1,1
